timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/24 06:55:10.265, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.64 W
2026/09/24 06:55:10.466, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.08 W
2026/09/24 06:55:10.666, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.08 W
2026/09/24 06:55:10.866, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.08 W
2026/09/24 06:55:11.066, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:11.267, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:11.467, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.36 W
2026/09/24 06:55:11.669, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.36 W
2026/09/24 06:55:11.870, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.36 W
2026/09/24 06:55:12.070, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.19 W
2026/09/24 06:55:12.270, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.19 W
2026/09/24 06:55:12.471, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:12.671, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:12.871, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:13.071, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.35 W
2026/09/24 06:55:13.272, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.35 W
2026/09/24 06:55:13.472, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.24 W
2026/09/24 06:55:13.676, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.24 W
2026/09/24 06:55:13.876, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.24 W
2026/09/24 06:55:14.077, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.44 W
2026/09/24 06:55:14.277, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.44 W
2026/09/24 06:55:14.477, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:14.677, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:14.878, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.33 W
2026/09/24 06:55:15.078, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.28 W
2026/09/24 06:55:15.278, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.28 W
2026/09/24 06:55:15.478, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.37 W
2026/09/24 06:55:15.681, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.37 W
2026/09/24 06:55:15.881, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.37 W
2026/09/24 06:55:16.081, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.67 W
2026/09/24 06:55:16.282, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.67 W
2026/09/24 06:55:16.482, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.21 W
2026/09/24 06:55:16.682, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.21 W
2026/09/24 06:55:16.882, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.21 W
2026/09/24 06:55:17.083, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:17.283, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:17.483, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.34 W
2026/09/24 06:55:17.686, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.34 W
2026/09/24 06:55:17.886, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.34 W
2026/09/24 06:55:18.086, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.40 W
2026/09/24 06:55:18.287, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.40 W
2026/09/24 06:55:18.487, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.26 W
2026/09/24 06:55:18.687, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.26 W
2026/09/24 06:55:18.887, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.26 W
2026/09/24 06:55:19.088, 100 %, 26 %, 46937 MiB, 49140 MiB, 299.38 W
2026/09/24 06:55:19.288, 100 %, 26 %, 46937 MiB, 49140 MiB, 299.38 W
2026/09/24 06:55:19.488, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.24 W
2026/09/24 06:55:19.695, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.24 W
2026/09/24 06:55:19.895, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:20.096, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:20.296, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:20.496, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.32 W
2026/09/24 06:55:20.696, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.32 W
2026/09/24 06:55:20.897, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.23 W
2026/09/24 06:55:21.097, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.23 W
2026/09/24 06:55:21.297, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.23 W
2026/09/24 06:55:21.497, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.34 W
2026/09/24 06:55:21.701, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.34 W
2026/09/24 06:55:21.901, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.44 W
2026/09/24 06:55:22.101, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.44 W
2026/09/24 06:55:22.302, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.44 W
2026/09/24 06:55:22.502, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.37 W
2026/09/24 06:55:22.702, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.37 W
2026/09/24 06:55:22.902, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:23.103, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:23.303, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.42 W
2026/09/24 06:55:23.503, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.31 W
2026/09/24 06:55:23.706, 100 %, 28 %, 46937 MiB, 49140 MiB, 299.31 W
2026/09/24 06:55:23.907, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.27 W
2026/09/24 06:55:24.107, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.27 W
2026/09/24 06:55:24.307, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.27 W
2026/09/24 06:55:24.507, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.32 W
2026/09/24 06:55:24.708, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.32 W
2026/09/24 06:55:24.908, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.13 W
2026/09/24 06:55:25.108, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.13 W
2026/09/24 06:55:25.308, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.13 W
2026/09/24 06:55:25.509, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.21 W
2026/09/24 06:55:25.712, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.21 W
2026/09/24 06:55:25.912, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.22 W
2026/09/24 06:55:26.112, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.22 W
2026/09/24 06:55:26.313, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.22 W
2026/09/24 06:55:26.513, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.35 W
2026/09/24 06:55:26.713, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.35 W
2026/09/24 06:55:26.913, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.25 W
2026/09/24 06:55:27.114, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.25 W
2026/09/24 06:55:27.314, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.25 W
2026/09/24 06:55:27.514, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.28 W
2026/09/24 06:55:27.717, 100 %, 30 %, 46937 MiB, 49140 MiB, 299.28 W
2026/09/24 06:55:27.917, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:28.117, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:28.318, 100 %, 29 %, 46937 MiB, 49140 MiB, 299.29 W
2026/09/24 06:55:28.518, 100 %, 26 %, 46937 MiB, 49140 MiB, 299.30 W
2026/09/24 06:55:28.718, 100 %, 26 %, 46937 MiB, 49140 MiB, 299.30 W
2026/09/24 06:55:28.918, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.41 W
2026/09/24 06:55:29.119, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.41 W
2026/09/24 06:55:29.319, 100 %, 27 %, 46937 MiB, 49140 MiB, 299.41 W
2026/09/24 06:55:29.519, 2 %, 2 %, 46937 MiB, 49140 MiB, 262.71 W
2026/09/24 06:55:29.721, 2 %, 2 %, 46937 MiB, 49140 MiB, 262.71 W
2026/09/24 06:55:29.921, 0 %, 0 %, 46937 MiB, 49140 MiB, 173.76 W
2026/09/24 06:55:30.121, 0 %, 0 %, 46937 MiB, 49140 MiB, 173.76 W
2026/09/24 06:55:30.322, 0 %, 0 %, 46937 MiB, 49140 MiB, 173.76 W
2026/09/24 06:55:30.522, 0 %, 0 %, 46937 MiB, 49140 MiB, 112.72 W
2026/09/24 06:55:30.722, 0 %, 0 %, 46937 MiB, 49140 MiB, 112.72 W
2026/09/24 06:55:30.922, 0 %, 0 %, 46937 MiB, 49140 MiB, 112.72 W
2026/09/24 06:55:31.123, 0 %, 0 %, 46937 MiB, 49140 MiB, 112.72 W
2026/09/24 06:55:31.323, 0 %, 0 %, 46937 MiB, 49140 MiB, 112.72 W
2026/09/24 06:55:31.523, 0 %, 0 %, 46937 MiB, 49140 MiB, 96.86 W
2026/09/24 06:55:31.725, 0 %, 0 %, 46937 MiB, 49140 MiB, 96.86 W
2026/09/24 06:55:31.925, 0 %, 0 %, 46937 MiB, 49140 MiB, 96.86 W
2026/09/24 06:55:32.125, 0 %, 0 %, 46937 MiB, 49140 MiB, 96.86 W
2026/09/24 06:55:32.325, 0 %, 0 %, 46937 MiB, 49140 MiB, 96.86 W
2026/09/24 06:55:32.526, 0 %, 0 %, 46937 MiB, 49140 MiB, 86.92 W
2026/09/24 06:55:32.726, 0 %, 0 %, 46937 MiB, 49140 MiB, 86.92 W
2026/09/24 06:55:32.926, 0 %, 0 %, 46937 MiB, 49140 MiB, 86.92 W
2026/09/24 06:55:33.126, 0 %, 0 %, 46937 MiB, 49140 MiB, 86.92 W
2026/09/24 06:55:33.327, 0 %, 0 %, 46937 MiB, 49140 MiB, 86.92 W
2026/09/24 06:55:33.527, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.96 W
2026/09/24 06:55:33.728, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.96 W
2026/09/24 06:55:33.929, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.96 W
2026/09/24 06:55:34.129, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.96 W
2026/09/24 06:55:34.329, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.96 W
2026/09/24 06:55:34.530, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.17 W
2026/09/24 06:55:34.730, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.17 W
2026/09/24 06:55:34.930, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.17 W
2026/09/24 06:55:35.130, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.17 W
2026/09/24 06:55:35.331, 0 %, 0 %, 46937 MiB, 49140 MiB, 76.17 W
2026/09/24 06:55:35.531, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.61 W
2026/09/24 06:55:35.732, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.61 W
2026/09/24 06:55:35.933, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.61 W
2026/09/24 06:55:36.133, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.61 W
2026/09/24 06:55:36.333, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.61 W
2026/09/24 06:55:36.533, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.26 W
2026/09/24 06:55:36.734, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.26 W
2026/09/24 06:55:36.934, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.26 W
2026/09/24 06:55:37.134, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.26 W
2026/09/24 06:55:37.334, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.26 W
2026/09/24 06:55:37.535, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.04 W
2026/09/24 06:55:37.736, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.04 W
2026/09/24 06:55:37.937, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.04 W
2026/09/24 06:55:38.137, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.04 W
2026/09/24 06:55:38.337, 0 %, 0 %, 46937 MiB, 49140 MiB, 75.04 W
2026/09/24 06:55:38.537, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.91 W
2026/09/24 06:55:38.738, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.91 W
2026/09/24 06:55:38.938, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.91 W
2026/09/24 06:55:39.138, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.91 W
2026/09/24 06:55:39.339, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.91 W
2026/09/24 06:55:39.539, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.86 W
2026/09/24 06:55:39.740, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.86 W
2026/09/24 06:55:39.940, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.86 W
2026/09/24 06:55:40.141, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.86 W
2026/09/24 06:55:40.341, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.86 W
2026/09/24 06:55:40.541, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.79 W
2026/09/24 06:55:40.741, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.79 W
2026/09/24 06:55:40.942, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.79 W
2026/09/24 06:55:41.142, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.79 W
2026/09/24 06:55:41.342, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.79 W
2026/09/24 06:55:41.543, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.73 W
2026/09/24 06:55:41.744, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.73 W
2026/09/24 06:55:41.944, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.73 W
2026/09/24 06:55:42.145, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.73 W
2026/09/24 06:55:42.345, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.73 W
2026/09/24 06:55:42.545, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.68 W
2026/09/24 06:55:42.745, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.68 W
2026/09/24 06:55:42.946, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.68 W
2026/09/24 06:55:43.146, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.68 W
2026/09/24 06:55:43.346, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.68 W
2026/09/24 06:55:43.547, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.62 W
2026/09/24 06:55:43.748, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.62 W
2026/09/24 06:55:43.948, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.62 W
2026/09/24 06:55:44.149, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.62 W
2026/09/24 06:55:44.349, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.62 W
2026/09/24 06:55:44.549, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.57 W
2026/09/24 06:55:44.750, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.57 W
2026/09/24 06:55:44.950, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.57 W
2026/09/24 06:55:45.150, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.57 W
2026/09/24 06:55:45.350, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.57 W
2026/09/24 06:55:45.551, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.52 W
2026/09/24 06:55:45.752, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.52 W
2026/09/24 06:55:45.952, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.52 W
2026/09/24 06:55:46.153, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.52 W
2026/09/24 06:55:46.353, 0 %, 0 %, 46937 MiB, 49140 MiB, 74.52 W
2026/09/24 06:55:46.553, 0 %, 0 %, 46937 MiB, 49140 MiB, 64.51 W
2026/09/24 06:55:46.753, 0 %, 0 %, 46937 MiB, 49140 MiB, 64.51 W
2026/09/24 06:55:46.954, 0 %, 0 %, 46937 MiB, 49140 MiB, 64.51 W
2026/09/24 06:55:47.154, 0 %, 0 %, 46937 MiB, 49140 MiB, 64.51 W
2026/09/24 06:55:47.354, 0 %, 0 %, 46937 MiB, 49140 MiB, 64.51 W
2026/09/24 06:55:47.555, 0 %, 0 %, 46937 MiB, 49140 MiB, 46.70 W
2026/09/24 06:55:47.757, 0 %, 0 %, 46937 MiB, 49140 MiB, 46.70 W
2026/09/24 06:55:47.957, 0 %, 0 %, 46937 MiB, 49140 MiB, 46.70 W
2026/09/24 06:55:48.157, 0 %, 0 %, 46937 MiB, 49140 MiB, 46.70 W
2026/09/24 06:55:48.358, 0 %, 0 %, 46937 MiB, 49140 MiB, 46.70 W
2026/09/24 06:55:48.558, 0 %, 0 %, 46937 MiB, 49140 MiB, 36.94 W
2026/09/24 06:55:48.758, 0 %, 0 %, 46937 MiB, 49140 MiB, 36.94 W
2026/09/24 06:55:48.959, 0 %, 0 %, 46937 MiB, 49140 MiB, 36.94 W
2026/09/24 06:55:49.159, 0 %, 0 %, 46937 MiB, 49140 MiB, 36.94 W
2026/09/24 06:55:49.359, 0 %, 0 %, 46937 MiB, 49140 MiB, 36.94 W
2026/09/24 06:55:49.559, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.65 W
2026/09/24 06:55:49.762, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.65 W
2026/09/24 06:55:49.962, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.65 W
2026/09/24 06:55:50.162, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.65 W
2026/09/24 06:55:50.363, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.65 W
2026/09/24 06:55:50.563, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.00 W
2026/09/24 06:55:50.763, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.00 W
2026/09/24 06:55:50.963, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.00 W
2026/09/24 06:55:51.164, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.00 W
2026/09/24 06:55:51.364, 0 %, 0 %, 46937 MiB, 49140 MiB, 34.00 W
2026/09/24 06:55:51.564, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.54 W
2026/09/24 06:55:51.766, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.54 W
2026/09/24 06:55:51.967, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.54 W
2026/09/24 06:55:52.167, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.54 W
2026/09/24 06:55:52.367, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.54 W
2026/09/24 06:55:52.568, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.02 W
2026/09/24 06:55:52.768, 0 %, 0 %, 46937 MiB, 49140 MiB, 33.02 W
2026/09/24 06:55:52.968, 31 %, 29 %, 500 MiB, 49140 MiB, 32.96 W
2026/09/24 06:55:53.168, 31 %, 29 %, 500 MiB, 49140 MiB, 32.96 W
2026/09/24 06:55:53.369, 31 %, 29 %, 500 MiB, 49140 MiB, 32.96 W
2026/09/24 06:55:53.569, 100 %, 8 %, 500 MiB, 49140 MiB, 53.61 W
2026/09/24 06:55:53.770, 100 %, 8 %, 500 MiB, 49140 MiB, 53.61 W
2026/09/24 06:55:53.971, 30 %, 3 %, 500 MiB, 49140 MiB, 90.22 W
2026/09/24 06:55:54.171, 30 %, 3 %, 500 MiB, 49140 MiB, 90.22 W
2026/09/24 06:55:54.371, 30 %, 3 %, 500 MiB, 49140 MiB, 90.22 W
2026/09/24 06:55:54.572, 0 %, 0 %, 500 MiB, 49140 MiB, 103.85 W
2026/09/24 06:55:54.772, 0 %, 0 %, 500 MiB, 49140 MiB, 103.85 W
2026/09/24 06:55:54.972, 0 %, 0 %, 500 MiB, 49140 MiB, 95.65 W
2026/09/24 06:55:55.172, 0 %, 0 %, 500 MiB, 49140 MiB, 95.65 W
2026/09/24 06:55:55.373, 0 %, 0 %, 500 MiB, 49140 MiB, 95.65 W
